Pattern,Appearances,AvgReturn10D,RegimeCount,SurvivalScore,RegimeClass,BEAR_WR,BULL_WR,HIGH_VOLATILITY_WR,INSUFFICIENT_HISTORY_WR,SIDEWAYS_WR
OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,225,1.8,1,0.0,INSUFFICIENT,63.11,,,,
NONE|SIDEWAYS|NORMAL|HIGH_VOL|VIX_HIGH,217,1.03,1,0.0,INSUFFICIENT,,,,,54.38
PANIC|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_LOW,217,0.15,1,0.0,INSUFFICIENT,,,,,52.53
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,216,2.47,1,0.0,INSUFFICIENT,,,57.41,,
NONE|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,214,2.45,1,0.0,INSUFFICIENT,,,57.48,,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_LOW,213,3.79,1,0.0,INSUFFICIENT,,,,47.42,
MOMENTUM|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,210,2.1,1,0.0,INSUFFICIENT,,51.9,,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,210,-0.04,1,0.0,INSUFFICIENT,,,,51.9,
MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,208,1.13,1,0.0,INSUFFICIENT,,,,,59.13
PANIC|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_LOW,208,0.52,1,0.0,INSUFFICIENT,,,,41.83,
MOMENTUM|BEAR|VOLATILE|BEAR|VIX_EXTREME,205,2.05,1,0.0,INSUFFICIENT,67.32,,,,
PANIC|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,203,0.6,1,0.0,INSUFFICIENT,,,,,60.59
MOMENTUM|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,202,1.02,1,0.0,INSUFFICIENT,,,,,53.47
MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_LOW,201,0.29,1,0.0,INSUFFICIENT,,57.71,,,
MOMENTUM|HIGH_VOLATILITY|VOLATILE|HIGH_VOL|VIX_HIGH,200,0.97,1,0.0,INSUFFICIENT,,,55.5,,
MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_LOW,198,4.04,1,0.0,INSUFFICIENT,,,53.03,,
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,196,2.22,1,0.0,INSUFFICIENT,,,58.67,,
MOMENTUM|BEAR|NORMAL|BEAR|VIX_HIGH,194,0.99,1,0.0,INSUFFICIENT,59.79,,,,
OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_LOW,191,0.57,1,0.0,INSUFFICIENT,,58.64,,,
PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,190,-0.55,1,0.0,INSUFFICIENT,,,,46.84,
PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,186,0.35,1,0.0,INSUFFICIENT,,,,,53.23
OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,185,0.3,1,0.0,INSUFFICIENT,,,,,62.7
NONE|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_HIGH,182,3.46,1,0.0,INSUFFICIENT,,,67.03,,
PANIC|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,182,-5.3,1,0.0,INSUFFICIENT,,,,,50.0
MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_EXTREME,181,1.44,1,0.0,INSUFFICIENT,,56.91,,,
NONE|BEAR|NORMAL|HIGH_VOL|VIX_HIGH,181,1.31,1,0.0,INSUFFICIENT,61.88,,,,
NONE|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,178,2.0,1,0.0,INSUFFICIENT,69.66,,,,
PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,178,-2.87,1,0.0,INSUFFICIENT,55.62,,,,
PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_LOW,178,4.07,1,0.0,INSUFFICIENT,,,52.81,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,177,-0.23,1,0.0,INSUFFICIENT,,,47.46,,
MOMENTUM|BEAR|VOLATILE|BULL|VIX_HIGH,176,-0.13,1,0.0,INSUFFICIENT,48.86,,,,
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_EXTREME,175,-1.82,1,0.0,INSUFFICIENT,,,49.71,,
PANIC|BULL|VOLATILE|BEAR|VIX_HIGH,169,-1.5,1,0.0,INSUFFICIENT,,47.34,,,
NONE|BULL|NORMAL|BEAR|VIX_EXTREME,168,0.35,1,0.0,INSUFFICIENT,,57.74,,,
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,166,1.02,1,0.0,INSUFFICIENT,,,50.6,,
PANIC|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,159,-0.65,1,0.0,INSUFFICIENT,,,,,50.94
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,149,-1.01,1,0.0,INSUFFICIENT,,,,47.65,
NONE|SIDEWAYS|NORMAL|HIGH_VOL|VIX_EXTREME,149,-2.61,1,0.0,INSUFFICIENT,,,,,54.36
MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,148,1.56,1,0.0,INSUFFICIENT,,,54.05,,
PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,146,1.67,1,0.0,INSUFFICIENT,,,53.42,,
PANIC|BULL|VOLATILE|SIDEWAYS|VIX_EXTREME,145,3.32,1,0.0,INSUFFICIENT,,68.97,,,
PANIC|HIGH_VOLATILITY|VOLATILE|HIGH_VOL|VIX_HIGH,144,3.08,1,0.0,INSUFFICIENT,,,64.58,,
MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,143,-3.31,1,0.0,INSUFFICIENT,,,,,48.95
NONE|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,141,3.6,1,0.0,INSUFFICIENT,,,58.16,,
OVERSOLD|BEAR|NORMAL|BEAR|VIX_HIGH,140,-0.29,1,0.0,INSUFFICIENT,50.71,,,,
PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,137,2.92,1,0.0,INSUFFICIENT,,,,,72.99
NONE|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,135,0.57,1,0.0,INSUFFICIENT,60.74,,,,
PANIC|BEAR|NORMAL|BULL|VIX_HIGH,133,0.5,1,0.0,INSUFFICIENT,52.63,,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,130,2.34,1,0.0,INSUFFICIENT,,,58.46,,
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,130,0.85,1,0.0,INSUFFICIENT,,,,53.85,
PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_LOW,129,-1.96,1,0.0,INSUFFICIENT,35.66,,,,
MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_EXTREME,128,2.13,1,0.0,INSUFFICIENT,,,,,71.09
OVERSOLD|SIDEWAYS|NORMAL|BULL|VIX_HIGH,127,0.24,1,0.0,INSUFFICIENT,,,,,54.33
NONE|BULL|NORMAL|HIGH_VOL|VIX_EXTREME,121,-0.26,1,0.0,INSUFFICIENT,,52.07,,,
PANIC|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_ELEVATED,121,0.52,1,0.0,INSUFFICIENT,,,,37.19,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_ELEVATED,119,-0.17,1,0.0,INSUFFICIENT,,,,37.82,
PANIC|BULL|VOLATILE|SIDEWAYS|VIX_LOW,119,0.81,1,0.0,INSUFFICIENT,,53.78,,,
PANIC|BULL|NORMAL|SIDEWAYS|VIX_LOW,118,-0.05,1,0.0,INSUFFICIENT,,50.85,,,
MOMENTUM|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,114,-1.19,1,0.0,INSUFFICIENT,55.26,,,,
PANIC|BEAR|NORMAL|BEAR|VIX_EXTREME,110,1.87,1,0.0,INSUFFICIENT,72.73,,,,
NONE|BULL|NORMAL|HIGH_VOL|VIX_HIGH,108,1.87,1,0.0,INSUFFICIENT,,59.26,,,
OVERBOUGHT|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,104,2.4,1,0.0,INSUFFICIENT,,52.88,,,
MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,103,2.62,1,0.0,INSUFFICIENT,,,,,73.79
MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_HIGH,103,-0.51,1,0.0,INSUFFICIENT,,,,,47.57
MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_EXTREME,102,2.55,1,0.0,INSUFFICIENT,69.61,,,,
MOMENTUM|BULL|NORMAL|BEAR|VIX_HIGH,101,-0.81,1,0.0,INSUFFICIENT,,45.54,,,
MOMENTUM|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,101,1.39,1,0.0,INSUFFICIENT,,,,,54.46
PANIC|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,101,1.69,1,0.0,INSUFFICIENT,,,61.39,,
NONE|BEAR|NORMAL|BEAR|VIX_ELEVATED,99,1.27,1,0.0,INSUFFICIENT,66.67,,,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,98,1.25,1,0.0,INSUFFICIENT,,,51.02,,
MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_LOW,97,0.28,1,0.0,INSUFFICIENT,47.42,,,,
MOMENTUM|BULL|VOLATILE|BEAR|VIX_EXTREME,97,-0.7,1,0.0,INSUFFICIENT,,53.61,,,
PANIC|BEAR|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,96,1.02,1,0.0,INSUFFICIENT,58.33,,,,
MOMENTUM|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,95,2.07,1,0.0,INSUFFICIENT,,52.63,,,
PANIC|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,95,-0.42,1,0.0,INSUFFICIENT,,,47.37,,
PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,94,0.57,1,0.0,INSUFFICIENT,,,,50.0,
OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_LOW,93,-1.04,1,0.0,INSUFFICIENT,44.09,,,,
NONE|HIGH_VOLATILITY|NORMAL|BEAR|VIX_EXTREME,92,-0.3,1,0.0,INSUFFICIENT,,,51.09,,
NONE|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_ELEVATED,92,0.86,1,0.0,INSUFFICIENT,,,,44.57,
OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,90,2.03,1,0.0,INSUFFICIENT,,,55.56,,
PANIC|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89,2.09,1,0.0,INSUFFICIENT,,55.06,,,
PANIC|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89,1.34,1,0.0,INSUFFICIENT,,,50.56,,
MOMENTUM|BEAR|VOLATILE|HIGH_VOL|VIX_HIGH,87,0.69,1,0.0,INSUFFICIENT,63.22,,,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,87,1.39,1,0.0,INSUFFICIENT,,,55.17,,
MOMENTUM|BULL|VOLATILE|HIGH_VOL|VIX_EXTREME,86,-1.34,1,0.0,INSUFFICIENT,,46.51,,,
OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,86,1.42,1,0.0,INSUFFICIENT,,,48.84,,
PANIC|BULL|VOLATILE|BEAR|VIX_EXTREME,85,0.68,1,0.0,INSUFFICIENT,,57.65,,,
MOMENTUM|BEAR|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,83,0.05,1,0.0,INSUFFICIENT,46.99,,,,
OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_HIGH,83,1.77,1,0.0,INSUFFICIENT,,,,,65.06
OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,83,3.29,1,0.0,INSUFFICIENT,,,,,73.49
PANIC|BULL|NORMAL|BEAR|VIX_HIGH,82,-0.56,1,0.0,INSUFFICIENT,,46.34,,,
PANIC|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,82,-0.16,1,0.0,INSUFFICIENT,,,,,56.1
PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,81,2.41,1,0.0,INSUFFICIENT,,,,44.44,
NONE|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,80,1.52,1,0.0,INSUFFICIENT,,,,56.25,
NONE|SIDEWAYS|NORMAL|BEAR|VIX_ELEVATED,80,0.04,1,0.0,INSUFFICIENT,,,,,60.0
OVERBOUGHT|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,79,1.81,1,0.0,INSUFFICIENT,,,,,68.35
NONE|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_HIGH,77,1.08,1,0.0,INSUFFICIENT,,,,48.05,
MOMENTUM|BEAR|NORMAL|BEAR|VIX_EXTREME,75,0.66,1,0.0,INSUFFICIENT,62.67,,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,74,-0.29,1,0.0,INSUFFICIENT,,,43.24,,
OVERSOLD|BEAR|NORMAL|BULL|VIX_HIGH,74,1.27,1,0.0,INSUFFICIENT,60.81,,,,
PANIC|BEAR|NORMAL|SIDEWAYS|VIX_LOW,74,-0.6,1,0.0,INSUFFICIENT,39.19,,,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,73,0.93,1,0.0,INSUFFICIENT,,,54.79,,
MOMENTUM|BEAR|NORMAL|BULL|VIX_HIGH,72,-0.18,1,0.0,INSUFFICIENT,43.06,,,,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,72,3.18,1,0.0,INSUFFICIENT,,,,51.39,
MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,70,2.56,1,0.0,INSUFFICIENT,,65.71,,,
PANIC|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_HIGH,68,1.89,1,0.0,INSUFFICIENT,,,,,58.82
MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,67,2.34,1,0.0,INSUFFICIENT,,,62.69,,
PANIC|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,66,2.43,1,0.0,INSUFFICIENT,,63.64,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,64,3.53,1,0.0,INSUFFICIENT,,,65.62,,
PANIC|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,64,0.7,1,0.0,INSUFFICIENT,,,,,48.44
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,62,1.73,1,0.0,INSUFFICIENT,,,,51.61,
OVERBOUGHT|BULL|NORMAL|BEAR|VIX_HIGH,61,-2.94,1,0.0,INSUFFICIENT,,36.07,,,
MOMENTUM|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,60,0.12,1,0.0,INSUFFICIENT,58.33,,,,
MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,60,0.05,1,0.0,INSUFFICIENT,,,,,48.33
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,60,2.96,1,0.0,INSUFFICIENT,,,61.67,,
OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,59,0.41,1,0.0,INSUFFICIENT,,,,,66.1
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_ELEVATED,58,-0.92,1,0.0,INSUFFICIENT,,,,44.83,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,57,2.43,1,0.0,INSUFFICIENT,,,56.14,,
OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,56,3.78,1,0.0,INSUFFICIENT,,,67.86,,
PANIC|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,55,-2.2,1,0.0,INSUFFICIENT,58.18,,,,
PANIC|BULL|VOLATILE|BULL|VIX_EXTREME,55,2.52,1,0.0,INSUFFICIENT,,58.18,,,
PANIC|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,54,1.99,1,0.0,INSUFFICIENT,62.96,,,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,53,-0.5,1,0.0,INSUFFICIENT,,,,56.6,
PANIC|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,53,1.87,1,0.0,INSUFFICIENT,58.49,,,,
PANIC|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,53,3.75,1,0.0,INSUFFICIENT,,77.36,,,
MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,52,1.66,1,0.0,INSUFFICIENT,,,57.69,,
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_ELEVATED,52,-0.16,1,0.0,INSUFFICIENT,,,,46.15,
MOMENTUM|BEAR|NORMAL|SIDEWAYS|VIX_LOW,50,0.3,1,0.0,INSUFFICIENT,46.0,,,,
MOMENTUM|BULL|VOLATILE|HIGH_VOL|VIX_HIGH,50,2.51,1,0.0,INSUFFICIENT,,72.0,,,
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,49,6.25,1,0.0,INSUFFICIENT,,,59.18,,
PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_HIGH,49,3.05,1,0.0,INSUFFICIENT,71.43,,,,
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,48,3.29,1,0.0,INSUFFICIENT,,,,50.0,
NONE|BULL|NORMAL|BULL|VIX_EXTREME,48,3.04,1,0.0,INSUFFICIENT,,66.67,,,
OVERSOLD|BEAR|NORMAL|BEAR|VIX_EXTREME,48,1.66,1,0.0,INSUFFICIENT,64.58,,,,
PANIC|BULL|VOLATILE|HIGH_VOL|VIX_EXTREME,48,-0.04,1,0.0,INSUFFICIENT,,64.58,,,
PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_ELEVATED,48,-0.58,1,0.0,INSUFFICIENT,,,,39.58,
MOMENTUM|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_HIGH,47,2.58,1,0.0,INSUFFICIENT,,,70.21,,
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,47,0.66,1,0.0,INSUFFICIENT,,,,48.94,
OVERSOLD|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,47,-0.59,1,0.0,INSUFFICIENT,,,,,48.94
NONE|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_HIGH,46,4.71,1,0.0,INSUFFICIENT,,,,67.39,
OVERSOLD|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,46,-1.03,1,0.0,INSUFFICIENT,43.48,,,,
PANIC|HIGH_VOLATILITY|VOLATILE|BULL|VIX_EXTREME,46,-1.8,1,0.0,INSUFFICIENT,,,32.61,,
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,46,3.33,1,0.0,INSUFFICIENT,,,,50.0,
OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,45,0.83,1,0.0,INSUFFICIENT,66.67,,,,
OVERSOLD|BULL|NORMAL|BULL|VIX_LOW,44,1.23,1,0.0,INSUFFICIENT,,50.0,,,
MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_ELEVATED,42,0.64,1,0.0,INSUFFICIENT,,,,,59.52
NONE|BULL|NORMAL|BEAR|VIX_ELEVATED,42,-0.88,1,0.0,INSUFFICIENT,,38.1,,,
PANIC|SIDEWAYS|VOLATILE|BULL|VIX_EXTREME,42,1.36,1,0.0,INSUFFICIENT,,,,,54.76
OVERBOUGHT|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,41,5.23,1,0.0,INSUFFICIENT,,,,,75.61
OVERSOLD|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,41,-0.16,1,0.0,INSUFFICIENT,,,,,63.41
NONE|SIDEWAYS|NORMAL|BULL|VIX_EXTREME,39,0.01,1,0.0,INSUFFICIENT,,,,,41.03
OVERSOLD|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,39,-2.7,1,0.0,INSUFFICIENT,56.41,,,,
OVERSOLD|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,39,13.24,1,0.0,INSUFFICIENT,,,87.18,,
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_HIGH,39,2.72,1,0.0,INSUFFICIENT,,,,56.41,
MOMENTUM|SIDEWAYS|NORMAL|HIGH_VOL|VIX_EXTREME,38,-1.14,1,0.0,INSUFFICIENT,,,,,63.16
